Lorsque j'avais six ans,	0.000000	0.600000
à	564.000000	0.600000
mille	564.800000	0.600000
milles	565.600000	0.600000
de	566.400000	0.600000
tous	567.200000	0.600000
les	568.000000	0.600000
endroits	568.800000	0.600000
habités	569.600000	0.600000
et	570.400000	0.600000
en	571.200000	0.600000
danger	572.000000	0.600000
de	572.800000	0.600000
mort,	573.600000	0.600000
je	574.400000	0.600000
sortis	575.200000	0.600000
de	576.000000	0.600000
ma	576.800000	0.600000
poche	577.600000	0.600000
une	578.400000	0.600000
feuille	579.200000	0.600000
de	580.000000	0.600000
papier	580.800000	0.600000
et	581.600000	0.600000
un	582.400000	0.600000
stylographe.	583.200000	0.600000
mais	584.000000	0.600000
je	584.800000	0.600000
me	585.600000	0.600000
rappelai	586.400000	0.600000
alors	587.200000	0.600000
que	588.000000	0.600000
j'avais	588.800000	0.600000
surtout	589.600000	0.600000
étudié	590.400000	0.600000
la	591.200000	0.600000
géographie,	592.000000	0.600000
l'histoire,	592.800000	0.600000
le	593.600000	0.600000
calcul	594.400000	0.600000
et	595.200000	0.600000
la	596.000000	0.600000
grammaire	596.800000	0.600000
et	597.600000	0.600000
je	598.400000	0.600000
dis	599.200000	0.600000
au	600.000000	0.600000
petit	600.800000	0.600000
bonhomme	601.600000	0.600000
avec	602.400000	0.600000
un	603.200000	0.600000
peu	604.000000	0.600000
de	604.800000	0.600000
mauvaise	605.600000	0.600000
humeur	606.400000	0.600000
que	607.200000	0.600000
je	608.000000	0.600000
ne	608.800000	0.600000
savais	609.600000	0.600000
pas	610.400000	0.600000
dessiner.	611.200000	0.600000
il	612.000000	0.600000
me	612.800000	0.600000
répondit	613.600000	0.600000
:	614.400000	0.600000
"ça	615.200000	0.600000
ne	616.000000	0.600000
fait	616.800000	0.600000
rien.	617.600000	0.600000
dessine-moi	618.400000	0.600000
un	619.200000	0.600000
mouton."	620.000000	0.600000
comme	620.800000	0.600000
je	621.600000	0.600000
n'avais	622.400000	0.600000
jamais	623.200000	0.600000
dessiné	624.000000	0.600000
un	624.800000	0.600000
mouton	625.600000	0.600000
je	626.400000	0.600000
refis,	627.200000	0.600000
pour	628.000000	0.600000
lui,	628.800000	0.600000
l'un	629.600000	0.600000
des	630.400000	0.600000
deux	631.200000	0.600000
seuls	632.000000	0.600000
dessins	632.800000	0.600000
dont	633.600000	0.600000
j'étais	634.400000	0.600000
capable.	635.200000	0.600000
celui	636.000000	0.600000
du	636.800000	0.600000
boa	637.600000	0.600000
fermé.	638.400000	0.600000
et	639.200000	0.600000
je	640.000000	0.600000
fus	640.800000	0.600000
stupéfait	641.600000	0.600000
d'entendre	642.400000	0.600000
le	643.200000	0.600000
petit	644.000000	0.600000
bonhomme	644.800000	0.600000
me	645.600000	0.600000
répondre	646.400000	0.600000
:	647.200000	0.600000
"non!	648.000000	0.600000
non!	648.800000	0.600000
je	649.600000	0.600000
ne	650.400000	0.600000
veux	651.200000	0.600000
pas	652.000000	0.600000
d'un	652.800000	0.600000
éléphant	653.600000	0.600000
dans	654.400000	0.600000
un	655.200000	0.600000
boa.	656.000000	0.600000
un	656.800000	0.600000
boa	657.600000	0.600000
c'est	658.400000	0.600000
très	659.200000	0.600000
dangereux,	660.000000	0.600000
et	660.800000	0.600000
un	661.600000	0.600000
éléphant	662.400000	0.600000
c'est	663.200000	0.600000
très	664.000000	0.600000
encombrant.	664.800000	0.600000
chez	665.600000	0.600000
moi	666.400000	0.600000
c'est	667.200000	0.600000
tout	668.000000	0.600000
petit.	668.800000	0.600000
j'ai	669.600000	0.600000
besoin	670.400000	0.600000
d'un	671.200000	0.600000
mouton.	672.000000	0.600000
dessine-moi	672.800000	0.600000
un	673.600000	0.600000
mouton."	674.400000	0.600000
alors	675.200000	0.600000
j'ai	676.000000	0.600000
dessiné.	676.800000	0.600000
il	677.600000	0.600000
regarda	678.400000	0.600000
attentivement,	679.200000	0.600000
puis	680.000000	0.600000
:	680.800000	0.600000
"non!	681.600000	0.600000
celui-là	682.400000	0.600000
est	683.200000	0.600000
très	684.000000	0.600000
malade.	684.800000	0.600000
fais-en	685.600000	0.600000
un	686.400000	0.600000
autre."	687.200000	0.600000
je	688.000000	0.600000
dessinai	688.800000	0.600000
:	689.600000	0.600000
mon	690.400000	0.600000
ami	691.200000	0.600000
sourit	692.000000	0.600000
gentiment,	692.800000	0.600000
avec	693.600000	0.600000
indulgence	694.400000	0.600000
:	695.200000	0.600000
"tu	696.000000	0.600000
vois	696.800000	0.600000
bien...	697.600000	0.600000
ce	698.400000	0.600000
n'est	699.200000	0.600000
pas	700.000000	0.600000
un	700.800000	0.600000
mouton,	701.600000	0.600000
c'est	702.400000	0.600000
un	703.200000	0.600000
bélier.	704.000000	0.600000
il	704.800000	0.600000
a	705.600000	0.600000
des	706.400000	0.600000
cornes..."	707.200000	0.600000
je	708.000000	0.600000
refis	708.800000	0.600000
donc	709.600000	0.600000
encore	710.400000	0.600000
mon	711.200000	0.600000
dessin	712.000000	0.600000
:	712.800000	0.600000
mais	713.600000	0.600000
il	714.400000	0.600000
fut	715.200000	0.600000
refusé,	716.000000	0.600000
comme	716.800000	0.600000
les	717.600000	0.600000
précédents	718.400000	0.600000
:	719.200000	0.600000
"celui-là	720.000000	0.600000
est	720.800000	0.600000
trop	721.600000	0.600000
vieux.	722.400000	0.600000
je	723.200000	0.600000
veux	724.000000	0.600000
un	724.800000	0.600000
mouton	725.600000	0.600000
qui	726.400000	0.600000
vive	727.200000	0.600000
longtemps."	728.000000	0.600000
alors,	728.800000	0.600000
faute	729.600000	0.600000
de	730.400000	0.600000
patience,	731.200000	0.600000
comme	732.000000	0.600000
j'avais	732.800000	0.600000
hâte	733.600000	0.600000
de	734.400000	0.600000
commencer	735.200000	0.600000
le	736.000000	0.600000
démontage	736.800000	0.600000
de	737.600000	0.600000
mon	738.400000	0.600000
moteur,	739.200000	0.600000
je	740.000000	0.600000
griffonnai	740.800000	0.600000
ce	741.600000	0.600000
dessin-ci	742.400000	0.600000
:	743.200000	0.600000
et	744.000000	0.600000
je	744.800000	0.600000
lançai	745.600000	0.600000
:	746.400000	0.600000
"ça	747.200000	0.600000
c'est	748.000000	0.600000
la	748.800000	0.600000
caisse.	749.600000	0.600000
le	750.400000	0.600000
mouton	751.200000	0.600000
que	752.000000	0.600000
tu	752.800000	0.600000
veux	753.600000	0.600000
est	754.400000	0.600000
dedans."	755.200000	0.600000
mais	756.000000	0.600000
je	756.800000	0.600000
fus	757.600000	0.600000
bien	758.400000	0.600000
surpris	759.200000	0.600000
de	760.000000	0.600000
voir	760.800000	0.600000
s'illuminer	761.600000	0.600000
le	762.400000	0.600000
visage	763.200000	0.600000
de	764.000000	0.600000
mon	764.800000	0.600000
jeune	765.600000	0.600000
juge	766.400000	0.600000
:	767.200000	0.600000
"c'est	768.000000	0.600000
tout	768.800000	0.600000
a	769.600000	0.600000
fait	770.400000	0.600000
comme	771.200000	0.600000
ça	772.000000	0.600000
que	772.800000	0.600000
je	773.600000	0.600000
le	774.400000	0.600000
voulais!	775.200000	0.600000
crois-tu	776.000000	0.600000
qu'il	776.800000	0.600000
faille	777.600000	0.600000
beaucoup	778.400000	0.600000
d'herbe	779.200000	0.600000
à	780.000000	0.600000
ce	780.800000	0.600000
mouton?	781.600000	0.600000
-	782.400000	0.600000
pourquoi?	783.200000	0.600000
-	784.000000	0.600000
parce	784.800000	0.600000
que	785.600000	0.600000
chez	786.400000	0.600000
moi	787.200000	0.600000
c'est	788.000000	0.600000
tout	788.800000	0.600000
petit...	789.600000	0.600000
-	790.400000	0.600000
ça	791.200000	0.600000
suffira	792.000000	0.600000
sûrement.	792.800000	0.600000
je	793.600000	0.600000
t'ai	794.400000	0.600000
donné	795.200000	0.600000
un	796.000000	0.600000
tout	796.800000	0.600000
petit	797.600000	0.600000
mouton."	798.400000	0.600000
il	799.200000	0.600000
pencha	800.000000	0.600000
la	800.800000	0.600000
tête	801.600000	0.600000
vers	802.400000	0.600000
le	803.200000	0.600000
dessin	804.000000	0.600000
:	804.800000	0.600000
"pas	805.600000	0.600000
si	806.400000	0.600000
petit	807.200000	0.600000
que	808.000000	0.600000
ça...	808.800000	0.600000
tiens!	809.600000	0.600000
il	810.400000	0.600000
s'est	811.200000	0.600000
endormi..."	812.000000	0.600000
et	812.800000	0.600000
c'est	813.600000	0.600000
ainsi	814.400000	0.600000
que	815.200000	0.600000
je	816.000000	0.600000
fis	816.800000	0.600000
la	817.600000	0.600000
connaissance	818.400000	0.600000
du	819.200000	0.600000
petit	820.000000	0.600000
prince.	820.800000	0.600000
il	821.600000	0.600000
me	822.400000	0.600000
fallut	823.200000	0.600000
longtemps	824.000000	0.600000
pour	824.800000	0.600000
comprendre	825.600000	0.600000
d'où	826.400000	0.600000
il	827.200000	0.600000
venait.	828.000000	0.600000
le	828.800000	0.600000
petit	829.600000	0.600000
prince,	830.400000	0.600000
qui	831.200000	0.600000
me	832.000000	0.600000
posait	832.800000	0.600000
beaucoup	833.600000	0.600000
de	834.400000	0.600000
questions,	835.200000	0.600000
ne	836.000000	0.600000
semblait	836.800000	0.600000
jamais	837.600000	0.600000
entendre	838.400000	0.600000
les	839.200000	0.600000
miennes.	840.000000	0.600000
ce	840.800000	0.600000
sont	841.600000	0.600000
des	842.400000	0.600000
mots	843.200000	0.600000
prononcés	844.000000	0.600000
par	844.800000	0.600000
hasard	845.600000	0.600000
qui,	846.400000	0.600000
peu	847.200000	0.600000
à	848.000000	0.600000
peu,	848.800000	0.600000
m'ont	849.600000	0.600000
tout	850.400000	0.600000
révélé.	851.200000	0.600000
ainsi,	852.000000	0.600000
quand	852.800000	0.600000
il	853.600000	0.600000
aperçut	854.400000	0.600000
pour	855.200000	0.600000
la	856.000000	0.600000
première	856.800000	0.600000
fois	857.600000	0.600000
mon	858.400000	0.600000
avion,	859.200000	0.600000
je	860.000000	0.600000
ne	860.800000	0.600000
dessinerai	861.600000	0.600000
pas	862.400000	0.600000
mon	863.200000	0.600000
avion,	864.000000	0.600000
c'est	864.800000	0.600000
un	865.600000	0.600000
dessin	866.400000	0.600000
beaucoup	867.200000	0.600000
trop	868.000000	0.600000
compliqué	868.800000	0.600000
pour	869.600000	0.600000
moi,	870.400000	0.600000
il	871.200000	0.600000
me	872.000000	0.600000
demanda	872.800000	0.600000
:	873.600000	0.600000
"qu'est-ce	874.400000	0.600000
que	875.200000	0.600000
c'est	876.000000	0.600000
que	876.800000	0.600000
cette	877.600000	0.600000
chose-là?	878.400000	0.600000
-	879.200000	0.600000
ce	880.000000	0.600000
n'est	880.800000	0.600000
pas	881.600000	0.600000
une	882.400000	0.600000
chose.	883.200000	0.600000
ça	884.000000	0.600000
vole.	884.800000	0.600000
c'est	885.600000	0.600000
un	886.400000	0.600000
avion.	887.200000	0.600000
c'est	888.000000	0.600000
mon	888.800000	0.600000
avion."	889.600000	0.600000
et	890.400000	0.600000
j'étais	891.200000	0.600000
fier	892.000000	0.600000
de	892.800000	0.600000
lui	893.600000	0.600000
apprendre	894.400000	0.600000
que	895.200000	0.600000
je	896.000000	0.600000
volais.	896.800000	0.600000
alors	897.600000	0.600000
il	898.400000	0.600000
s'écria	899.200000	0.600000
:	900.000000	0.600000
"comment!	900.800000	0.600000
tu	901.600000	0.600000
es	902.400000	0.600000
tombé	903.200000	0.600000
du	904.000000	0.600000
ciel!	904.800000	0.600000
-	905.600000	0.600000
oui,	906.400000	0.600000
fis-je	907.200000	0.600000
modestement.	908.000000	0.600000
-	908.800000	0.600000
ah!	909.600000	0.600000
ça	910.400000	0.600000
c'est	911.200000	0.600000
drôle!..."	912.000000	0.600000
et	912.800000	0.600000
le	913.600000	0.600000
petit	914.400000	0.600000
prince	915.200000	0.600000
eut	916.000000	0.600000
un	916.800000	0.600000
très	917.600000	0.600000
joli	918.400000	0.600000
éclat	919.200000	0.600000
de	920.000000	0.600000
rire	920.800000	0.600000
qui	921.600000	0.600000
m'irrita	922.400000	0.600000
beaucoup.	923.200000	0.600000
je	924.000000	0.600000
désire	924.800000	0.600000
que	925.600000	0.600000
l'on	926.400000	0.600000
prenne	927.200000	0.600000
mes	928.000000	0.600000
malheurs	928.800000	0.600000
au	929.600000	0.600000
sérieux.	930.400000	0.600000
puis	931.200000	0.600000
il	932.000000	0.600000
ajouta	932.800000	0.600000
:	933.600000	0.600000
"alors,	934.400000	0.600000
toi	935.200000	0.600000
aussi	936.000000	0.600000
tu	936.800000	0.600000
viens	937.600000	0.600000
du	938.400000	0.600000
ciel!	939.200000	0.600000
de	940.000000	0.600000
quelle	940.800000	0.600000
planète	941.600000	0.600000
es-tu?"	942.400000	0.600000
j'entrevis	943.200000	0.600000
aussitôt	944.000000	0.600000
une	944.800000	0.600000
lueur,	945.600000	0.600000
dans	946.400000	0.600000
le	947.200000	0.600000
mystère	948.000000	0.600000
de	948.800000	0.600000
sa	949.600000	0.600000
présence,	950.400000	0.600000
et	951.200000	0.600000
j'interrogeai	952.000000	0.600000
brusquement	952.800000	0.600000
:	953.600000	0.600000
"tu	954.400000	0.600000
viens	955.200000	0.600000
donc	956.000000	0.600000
d'une	956.800000	0.600000
autre	957.600000	0.600000
planète?"	958.400000	0.600000
mais	959.200000	0.600000
il	960.000000	0.600000
ne	960.800000	0.600000
me	961.600000	0.600000
répondit	962.400000	0.600000
pas.	963.200000	0.600000
il	964.000000	0.600000
hochait	964.800000	0.600000
la	965.600000	0.600000
tête	966.400000	0.600000
doucement	967.200000	0.600000
tout	968.000000	0.600000
en	968.800000	0.600000
regardant	969.600000	0.600000
mon	970.400000	0.600000
avion	971.200000	0.600000
:	972.000000	0.600000
"c'est	972.800000	0.600000
vrai	973.600000	0.600000
que,	974.400000	0.600000
là-dessus,	975.200000	0.600000
tu	976.000000	0.600000
ne	976.800000	0.600000
peux	977.600000	0.600000
pas	978.400000	0.600000
venir	979.200000	0.600000
de	980.000000	0.600000
bien	980.800000	0.600000
loin..."	981.600000	0.600000
et	982.400000	0.600000
il	983.200000	0.600000
s'enfonça	984.000000	0.600000
dans	984.800000	0.600000
une	985.600000	0.600000
rêverie	986.400000	0.600000
qui	987.200000	0.600000
dura	988.000000	0.600000
longtemps.	988.800000	0.600000
puis,	989.600000	0.600000
sortant	990.400000	0.600000
mon	991.200000	0.600000
mouton	992.000000	0.600000
de	992.800000	0.600000
sa	993.600000	0.600000
poche,	994.400000	0.600000
il	995.200000	0.600000
se	996.000000	0.600000
plongea	996.800000	0.600000
dans	997.600000	0.600000
la	998.400000	0.600000
contemplation	999.200000	0.600000
de	1000.000000	0.600000
son	1000.800000	0.600000
trésor.	1001.600000	0.600000
vous	1002.400000	0.600000
imaginez	1003.200000	0.600000
combien	1004.000000	0.600000
j'avais	1004.800000	0.600000
pu	1005.600000	0.600000
être	1006.400000	0.600000
intrigué	1007.200000	0.600000
par	1008.000000	0.600000
cette	1008.800000	0.600000
demi-confidence	1009.600000	0.600000
sur	1010.400000	0.600000
"les	1011.200000	0.600000
autres	1012.000000	0.600000
planètes".	1012.800000	0.600000
je	1013.600000	0.600000
m'efforçai	1014.400000	0.600000
donc	1015.200000	0.600000
d'en	1016.000000	0.600000
savoir	1016.800000	0.600000
plus	1017.600000	0.600000
long	1018.400000	0.600000
:	1019.200000	0.600000
"d'où	1020.000000	0.600000
viens-tu,	1020.800000	0.600000
mon	1021.600000	0.600000
petit	1022.400000	0.600000
bonhomme?	1023.200000	0.600000
où	1024.000000	0.600000
est-ce	1024.800000	0.600000
"chez	1025.600000	0.600000
toi"?	1026.400000	0.600000
où	1027.200000	0.600000
veux-tu	1028.000000	0.600000
emporter	1028.800000	0.600000
mon	1029.600000	0.600000
mouton?"	1030.400000	0.600000
il	1031.200000	0.600000
me	1032.000000	0.600000
répondit	1032.800000	0.600000
après	1033.600000	0.600000
un	1034.400000	0.600000
silence	1035.200000	0.600000
méditatif	1036.000000	0.600000
:	1036.800000	0.600000
"ce	1037.600000	0.600000
qui	1038.400000	0.600000
est	1039.200000	0.600000
bien,	1040.000000	0.600000
avec	1040.800000	0.600000
la	1041.600000	0.600000
caisse	1042.400000	0.600000
que	1043.200000	0.600000
tu	1044.000000	0.600000
m'as	1044.800000	0.600000
donnée,	1045.600000	0.600000
c'est	1046.400000	0.600000
que,	1047.200000	0.600000
la	1048.000000	0.600000
nuit,	1048.800000	0.600000
ça	1049.600000	0.600000
lui	1050.400000	0.600000
servira	1051.200000	0.600000
de	1052.000000	0.600000
maison.	1052.800000	0.600000
-	1053.600000	0.600000
bien	1054.400000	0.600000
sûr.	1055.200000	0.600000
et	1056.000000	0.600000
si	1056.800000	0.600000
tu	1057.600000	0.600000
es	1058.400000	0.600000
gentil,	1059.200000	0.600000
je	1060.000000	0.600000
te	1060.800000	0.600000
donnerai	1061.600000	0.600000
aussi	1062.400000	0.600000
une	1063.200000	0.600000
corde	1064.000000	0.600000
pour	1064.800000	0.600000
l'attacher	1065.600000	0.600000
pendant	1066.400000	0.600000
le	1067.200000	0.600000
jour.	1068.000000	0.600000
et	1068.800000	0.600000
un	1069.600000	0.600000
piquet."	1070.400000	0.600000
la	1071.200000	0.600000
proposition	1072.000000	0.600000
parut	1072.800000	0.600000
choquer	1073.600000	0.600000
le	1074.400000	0.600000
petit	1075.200000	0.600000
prince	1076.000000	0.600000
:	1076.800000	0.600000
"l'attacher?	1077.600000	0.600000
quelle	1078.400000	0.600000
drôle	1079.200000	0.600000
d'idée!	1080.000000	0.600000
-	1080.800000	0.600000
mais	1081.600000	0.600000
si	1082.400000	0.600000
tu	1083.200000	0.600000
ne	1084.000000	0.600000
l'attaches	1084.800000	0.600000
pas,	1085.600000	0.600000
il	1086.400000	0.600000
ira	1087.200000	0.600000
n'importe	1088.000000	0.600000
où,	1088.800000	0.600000
et	1089.600000	0.600000
il	1090.400000	0.600000
se	1091.200000	0.600000
perdra."	1092.000000	0.600000
et	1092.800000	0.600000
mon	1093.600000	0.600000
ami	1094.400000	0.600000
eut	1095.200000	0.600000
un	1096.000000	0.600000
nouvel	1096.800000	0.600000
éclat	1097.600000	0.600000
de	1098.400000	0.600000
rire	1099.200000	0.600000
:	1100.000000	0.600000
"mais	1100.800000	0.600000
où	1101.600000	0.600000
veux-tu	1102.400000	0.600000
qu'il	1103.200000	0.600000
aille!	1104.000000	0.600000
-	1104.800000	0.600000
n'importe	1105.600000	0.600000
où.	1106.400000	0.600000
droit	1107.200000	0.600000
devant	1108.000000	0.600000
lui..."	1108.800000	0.600000
alors	1109.600000	0.600000
le	1110.400000	0.600000
petit	1111.200000	0.600000
prince	1112.000000	0.600000
remarqua	1112.800000	0.600000
gravement	1113.600000	0.600000
:	1114.400000	0.600000
"ça	1115.200000	0.600000
ne	1116.000000	0.600000
fait	1116.800000	0.600000
rien,	1117.600000	0.600000
c'est	1118.400000	0.600000
tellement	1119.200000	0.600000
petit,	1120.000000	0.600000
chez	1120.800000	0.600000
moi!"	1121.600000	0.600000
et,	1122.400000	0.600000
avec	1123.200000	0.600000
un	1124.000000	0.600000
peu	1124.800000	0.600000
de	1125.600000	0.600000
mélancolie,	1126.400000	0.600000
peut-être,	1127.200000	0.600000
il	1128.000000	0.600000
ajouta	1128.800000	0.600000
:	1129.600000	0.600000
"droit	1130.400000	0.600000
devant	1131.200000	0.600000
soi	1132.000000	0.600000
on	1132.800000	0.600000
ne	1133.600000	0.600000
peut	1134.400000	0.600000
pas	1135.200000	0.600000
aller	1136.000000	0.600000
bien	1136.800000	0.600000
loin..."	1137.600000	0.600000
